ticket_id,request_type,priority,status,created_date,resolved_date,sla_breach,assigned_group,assignee,requester,category,subcategory,impact,resolution_description,time_to_resolution
e3289a6a-6a26-4393-a160-3e7d6a144bd7,Service Request,Low,Resolved,2023-08-26 14:53:39,,False,Security,Jeffrey Holt,Rachael Johnson,Incident,Hardware,Medium,Large interesting ask table.,
a2234aba-3ed8-4f7d-a6a7-59c39ce54e7f,Incident,Critical,Open,2021-02-11 15:25:33,,False,Application,Rita Rosario,Luis Gutierrez,Incident,Software,Medium,Sell technology miss interview best may seem financial.,
f0decbcc-5c1e-4eec-b123-fcdf7e7ea554,Service Request,Critical,Open,2020-08-09 06:52:45,,False,Database,Debra Martinez,Kevin Johnston,Service Request,Software,Low,Couple success doctor imagine.,
41760a37-3e36-46d2-9189-377a37a797e8,Incident,Low,Open,2021-12-23 02:13:53,,False,Database,William Yang,Scott Hernandez,Incident,Access,Low,Nothing imagine although believe Mrs.,
e0099053-d64f-40ad-8d5c-74bdff2a96f6,Service Request,Critical,Open,2022-09-24 23:11:22,,False,Database,Jason Cordova,Mitchell Johnson,Change Request,Hardware,High,Successful media radio determine pull.,
e4bbbd46-6128-457a-bb48-ebc7534d93a3,Incident,Low,Open,2022-04-17 22:02:26,,False,Application,James Burns,Patricia Anderson,Incident,Network,Medium,On at turn town fly adult.,
6ffeecd0-e9f6-4cb8-b858-e961b5410f33,Incident,High,Resolved,2020-12-01 15:51:36,2020-12-08 15:51:36,True,Application,Ian Gates,Terry Johnson,Incident,Network,Medium,Me education oil response prove.,7.0
8a2c3d90-4e48-4ae1-a92a-e05ce19ed414,Incident,Low,In Progress,2020-01-28 00:23:03,2020-01-31 00:23:03,False,Database,Jacob Rosales,Jessica Davis,Change Request,Software,Low,Wrong consumer send create majority result even.,3.0
7347468c-363e-4ca2-9ac6-6f9d42403e54,Incident,Low,Resolved,2023-06-30 23:57:45,2023-07-09 23:57:45,True,Application,John Lang,Katrina White,Change Request,Network,Medium,Generation institution leader fine.,9.0
2db12cf2-d0ed-4a49-ad63-fe80737d531d,Incident,Medium,Open,2022-03-12 15:24:40,,False,Security,Darrell Rodgers,Kevin Phillips,Incident,Software,Medium,Others unit tax travel claim instead physical make.,
f0f399dc-f24e-4ebf-8fa3-8d128f3c3ed5,Incident,Critical,In Progress,2021-09-19 10:54:01,,False,Application,Maria Petersen,Mrs. Briana King,Service Request,Network,Medium,Lot standard war will bit worry skill.,
2c611b98-0c85-4463-84b8-dfeb4ccc9d7b,Service Request,Critical,Resolved,2021-06-23 07:27:10,,False,Network,Chase Cook,Angie Grant,Incident,Software,Low,Chair also throughout always peace.,
03a4446c-1cf5-4ce0-b35c-288812bad16c,Service Request,High,Resolved,2020-03-21 21:59:08,2020-03-24 21:59:08,No,Network,Alec Wilkins,Jose Williams,Incident,Network,High,Include budget enough thank.,3.0
83750494-a990-4ed5-9ec6-6d17bee6b95f,Service Request,High,Closed,2020-09-10 17:13:15,2020-09-15 17:13:15,False,Network,Joanne Park,Savannah Gibson,Incident,Other,Medium,Most never close stay.,5.0
c15d2e77-7e64-4bfa-9900-e94ffd81234a,Service Request,Medium,Resolved,2022-02-02 08:47:15,2022-02-11 08:47:15,True,Support,Ashlee Frederick,Timothy Morales,Change Request,Access,High,Site Mrs bad edge green middle feel.,9.0
1b8b4d18-3069-4fda-9e85-bfd647a11f13,Service Request,Low,Open,2023-07-16 04:53:58,,False,Database,Curtis Castillo,Kelly Mercado,Incident,Hardware,Low,Which program particularly year.,
18c3348b-aa0a-4eef-a093-0567163334fc,Incident,Medium,Open,2021-11-13 23:22:01,2021-11-15 23:22:01,False,Application,Sean Parker,Matthew Stevenson,Change Request,Hardware,Medium,Wrong loss third but goal.,2.0
fa7b69eb-93f9-460c-b43c-18da51c8c660,Incident,High,Closed,2020-10-29 09:16:50,2020-11-04 09:16:50,True,Network,Gloria Burnett,Richard Green,Service Request,Hardware,High,Read plant weight by measure resource some kind.,6.0
d7f251d3-fd05-411a-8eb8-1165d0341ed5,Incident,Critical,Resolved,2022-03-16 21:25:05,,False,Network,Matthew Townsend,John Gallegos,Service Request,Network,High,Great contain remain general.,
e31d9916-4d1b-4141-9cef-d475ccfafc54,Service Request,High,Open,2021-10-01 21:08:13,2021-10-02 21:08:13,False,Database,Erica Henderson,Janet Frederick,Service Request,Network,Low,Challenge story true best customer significant.,1.0
f315d7f0-c618-4f8c-a8ba-bd5127ce8d98,Incident,Low,Open,2020-06-27 08:52:11,2020-07-01 08:52:11,False,Application,Gregory Brooks,Michael Smith,Incident,Network,Low,Work stuff suddenly son blue attack detail sort.,4.0
01b2a4d3-cbc4-4ea2-bb1d-6e4229abb7c8,Incident,Critical,In Progress,2023-01-05 12:59:35,,False,Network,Erin Greer,Dawn Moore,Change Request,Access,Low,Eye happen quite there development improve successful.,
e4721750-bb12-409d-a64e-ad0f119489fd,Incident,Low,Resolved,2021-09-26 01:38:34,,False,Database,Daniel Davis,Megan Blanchard,Incident,Access,Medium,Industry cut situation those network.,
54f1b4fe-19c4-415f-8c40-aebd2c075475,Service Request,Critical,Open,2020-10-01 16:31:19,2020-10-07 16:31:19,True,Database,Austin Jackson Jr.,Dominique Hill,Incident,Other,High,Weight meeting yeah back tell indicate.,6.0
6c48bc07-7020-40ee-8ef2-59a3867dac40,Incident,Critical,Open,2021-02-20 07:16:30,,False,Security,Alexandra Bailey,Amy Dickerson,Incident,Access,High,Fish rather whose mouth affect.,
503b2e0a-72de-4397-b9db-29a6b796d147,Service Request,Low,In Progress,2020-10-14,2020-10-30,False,Database,Meredith Davis,Mary Owens,Change Request,Other,Low,Space statement maybe feeling summer power trial.,16.366153846153846
352830f3-2799-4456-ba52-a457e70c192a,Service Request,Critical,Resolved,2020-06-01 00:53:34,,False,Database,Valerie Tyler,Catherine Chase,Incident,Software,Medium,Safe manage bank people.,
3a890791-476f-4dd5-ad7c-23761910cd42,Service Request,Critical,Resolved,2023-09-05 04:35:57,,False,Network,Karen Grant,Austin Johnson,Incident,Network,Low,Real box her garden people plant.,
9d78672c-43eb-453f-8216-7da67a6e58e2,Incident,Medium,Resolved,2023-08-09 03:34:37,,False,Database,James Ramos,Anne Townsend,Change Request,Software,High,Listen thing process PM.,
2f85ce10-8c2c-4fc9-ba7d-6a4dde3590f6,Incident,Low,Closed,2023-07-19 20:34:39,,False,Security,Jeffrey Andrade,Emily Greer,Service Request,Access,Low,Degree institution home site ever than first today.,
5e57a410-5a00-43f0-8fb4-7050eb316e7b,Incident,High,Closed,2020-05-08 11:08:09,2020-05-14 11:08:09,True,Security,David Rose,Keith Newton,Incident,Access,High,Deep drive marriage book five reality.,6.0
d1d42dfe-217d-4b7f-9e86-04db48a3e7ea,Service Request,Low,Open,2022-01-31 13:42:11,,False,Network,Justin Harris,Anthony Peterson,Service Request,Other,Low,Defense college child happen.,
71718868-3798-4af2-bec9-70d507e4491d,Incident,Low,In Progress,2022-03-12 22:23:42,2022-03-19 22:23:42,True,Database,Mary Mcclure,Kayla Thompson,Service Request,Network,Low,Often small table item investment myself.,7.0
f4b8347b-bece-465e-90f2-9999651be40e,Incident,Critical,Open,2020-05-10 14:09:19,,False,Database,Leslie Price,Kimberly Dodson,Incident,Other,High,Voice politics purpose even.,
58dee38f-16a5-4f9d-9422-d65f842d2b2f,Incident,Critical,Resolved,2022-02-19 22:17:40,,False,Application,Todd Hughes,Angela Holder,Change Request,Hardware,Medium,Today fill effort speech moment by.,
c500e160-7e4c-4046-a9b1-0e62bfc93c17,Incident,High,In Progress,2023-03-30 21:21:14,,False,Security,Jessica Jones,Alexis Castillo,Service Request,Network,Medium,Create write hand goal tree.,
698bb1f7-c8cb-4a82-bd10-81be2b175308,Service Request,High,Open,2022-01-01 12:57:07,2022-01-09 12:57:07,True,Application,Laura Thompson,Jeffrey Elliott,Incident,Hardware,Medium,Career each player reason six line ago writer.,8.0
3fc4f6e1-338b-40a9-aa54-b40ee6612a95,Service Request,Medium,Closed,2021-09-13 05:18:29,2021-09-20 05:18:29,True,Database,Christopher Reynolds,Christine Parker,Service Request,Hardware,Low,Usually learn standard street fly participant.,7.0
67e3150f-0420-4184-8821-83459cf0ea04,Incident,High,In Progress,2022-11-21 07:04:21,,False,Network,Rachel Lewis,Thomas Gilmore,Incident,Access,High,Check go color method.,
6b9a2ffb-86f3-4193-aa03-b527693a43d2,Service Request,Medium,Resolved,2022-08-15 07:53:23,,False,Database,Jade Walker,Natasha Silva,Change Request,Software,High,Adult ground sit two.,
3fe465dc-4d48-4c91-96a6-5a8ad768e9fc,Service Request,Critical,Open,2022-05-22 04:13:17,2022-05-29 04:13:17,True,Network,Lindsay Padilla,Donna Silva,Service Request,Hardware,High,Different fear maintain attack language.,7.0
560cc3a9-2d86-4fc6-8798-3a35d9f0ed6a,Incident,Low,In Progress,2023-03-26 04:33:57,,False,Application,Mary Shelton,Joseph Petersen,Incident,Software,Medium,Mission same protect guess answer business support day.,
0a7fe8ad-60ab-4d5b-a509-d58e2dd4c68f,Service Request,Low,In Progress,2023-01-29 20:06:43,,False,Application,Douglas Powell,Maria Sparks,Service Request,Software,Medium,Television value through.,
cad7db01-4827-426e-88aa-2d9777609dda,Incident,Medium,Resolved,2021-12-07 10:34:11,,False,Support,Chase Roberts,Nathaniel Reese,Change Request,Access,Low,Office together material marriage seem their.,
3a96751d-1c6f-40d3-a2b9-aca36cbfaac3,Incident,Medium,Closed,2021-08-22,,False,Database,Madison Wong,Dan Malone,Incident,Network,Low,Spend hundred represent memory.,
936d92ee-01ad-4a83-93f5-7ac70c2fff55,Service Request,High,Open,2023-04-27 03:22:42,2023-05-03 03:22:42,True,Application,Rachel Cline,Joy Dean,Change Request,Hardware,Medium,Agree cost store be authority.,6.0
37d40fed-56ed-4814-9ea5-7db671baef71,Incident,Low,Resolved,2022-07-06 06:39:24,,False,Network,Victor Fisher,Jenna Patterson,Service Request,Other,Medium,Theory cause source hotel society.,
242a32f2-ab49-4d37-a5f4-cb230b152a70,Service Request,Critical,Open,2020-06-10 10:43:33,2020-06-16 10:43:33,True,Network,Gerald Maldonado,Lisa Gonzalez,Incident,Access,Low,Box worker we about.,16.366153846153846
9a8354f7-d4d5-4c37-bb67-ee5ebd4099ea,Service Request,Critical,In Progress,2021-10-01 02:04:14,,False,Database,John Wilson,Terry Bryant,Incident,Hardware,Medium,Then grow energy while mouth ahead.,
5a04d434-7b49-40ed-b3f8-437705fd9a9d,Incident,Low,In Progress,2022-05-17 05:42:43,,False,Network,Paul Crawford,Philip Price,Service Request,Other,Medium,Tend step would occur clearly issue.,
baeb458b-1bd7-4481-b798-9efd9b0c8c17,Service Request,High,Closed,2023-06-08 23:38:43,2023-06-13 23:38:43,False,Security,Morgan Miller,Cynthia Fletcher,Service Request,Software,High,Focus bed outside discuss leave thus ever.,5.0
74bf85c1-30c5-4fde-b58d-ab2681688cb1,Incident,Low,Resolved,2022-06-13 18:02:43,2022-06-14 18:02:43,False,Security,Karina Reyes,Jose Wilson,Incident,Software,Low,Nature for possible and.,1.0
50e6aaca-9980-4abc-825b-bdeee5f6a726,Incident,Medium,Open,2022-08-20 06:37:38,,False,Application,Kayla Griffith,Mark Moore,Incident,Network,Medium,Western easy institution election class get.,
3b6fb2a3-843b-43a5-b7f8-af2c5af49bbd,Service Request,Critical,Open,2023-04-01 01:23:25,2023-04-03 01:23:25,False,Database,John Hendricks,William Williams,Service Request,Access,High,Test drug away citizen ok concern oil single.,2.0
2b887d57-c93d-4383-8553-49b8fe42c941,Incident,Critical,In Progress,2020-02-27 05:25:58,,No,Database,Christopher Klein,Mary Bruce,Service Request,Hardware,Low,If table easy coach lose this support letter.,
8a393d1d-98a9-4dcd-b7d3-9f48aa243745,Incident,Medium,Closed,2020-09-21 17:30:58,2020-09-26 17:30:58,False,Security,Robert Moore,Maria Rodriguez,Change Request,Network,Low,Force charge body.,5.0
805b86d3-d6e0-457b-841e-40836b471d31,Service Request,High,Resolved,2020-04-16 19:20:23,2020-04-26 19:20:23,True,Network,Brian Wang,Lauren Simmons,Service Request,Other,Low,Term else both difficult himself shoulder should near.,10.0
7189c8b8-ea73-4fa5-909b-5c8a8f5fca5a,Incident,High,Closed,2023-07-20 05:38:24,,False,Application,Lisa Pratt,Mary Deleon,Incident,Other,High,Admit rock become rule reach call owner.,
b3827635-89b8-47ce-8a3e-d5d0c00813eb,Incident,Medium,Open,2021-05-23 20:49:42,2021-05-26 20:49:42,False,Application,Tracy Chapman,Alyssa Copeland,Incident,Other,High,Deal environment deep resource lay reflect force order.,3.0
581c3a7a-54ea-47f6-aa4e-0857e3728b7b,Incident,Critical,Closed,2021-02-01 20:54:03,2021-02-08 20:54:03,True,Network,Stephanie Phillips,Jon Castro,Service Request,Software,High,Toward chance teach.,16.366153846153846
d6d95dab-78bf-4a68-86d1-a8b96deef21d,Service Request,Medium,In Progress,2022-10-29 00:27:04,2022-11-05 00:27:04,True,Support,Timothy Porter,Kimberly Wilson,Service Request,Network,High,Quite list he student.,7.0
cfb21e41-34ba-47da-8993-0c2a2c33948d,Service Request,High,Open,2020-11-20 05:30:01,,False,Network,Karen Smith,Lawrence Gray,Incident,Hardware,Medium,Young themselves focus performance meet summer.,
33094be5-198e-4ac8-a3b1-949350a5cb4e,Incident,Medium,Open,2020-02-22 04:00:49,2020-02-28 04:00:49,True,Support,Carrie Reyes,Noah Curtis,Change Request,Other,Low,Lose store entire page lay entire social.,6.0
ff1abfa0-5231-414e-ab00-777b58e00f03,Incident,Medium,In Progress,2020-10-27 02:07:29,2020-10-30 02:07:29,False,Security,Wayne Pace,Steven Callahan,Service Request,Other,Low,Partner kid consumer state environmental school gun.,3.0
30490676-d1e8-4f22-8997-c77c8fc74afb,Service Request,Medium,In Progress,2021-08-28 09:47:47,2021-09-06 09:47:47,True,Network,Jonathan Simpson,Latasha Banks,Change Request,Hardware,High,Defense stop bill lose foreign.,9.0
c3955e22-72dd-4db9-b45b-d38f315f48a1,Incident,Critical,Resolved,2020-06-09 12:23:35,2020-06-17 12:23:35,No,Network,Raymond Petersen,Jeffrey Wolf Jr.,Incident,Network,Medium,Dream next lead region which everything.,8.0
832d5f61-8260-4b24-9172-010d08fe31ea,Service Request,High,In Progress,2020-07-01 00:27:06,,False,Application,Michael Perez,Michael Vance,Incident,Software,High,According theory return onto painting.,
70a1288f-c564-486a-8569-6f5b8e825539,Incident,High,In Progress,2022-06-26 21:29:15,,False,Security,Frank Woods,David Thompson,Change Request,Network,Medium,Feeling although knowledge adult than so.,
1b5e0493-f7bd-493d-8a68-3c41bcb71930,Service Request,Medium,In Progress,2023-06-07 06:21:42,2023-06-12 06:21:42,False,Support,Valerie Young,Charles Alexander,Service Request,Network,Low,Describe all every total.,5.0
d81c142b-6f85-495c-95cb-e3761e2702b6,Service Request,Critical,Open,2023-08-13 06:30:12,,False,Support,Katherine Oconnell,Kimberly Lloyd,Change Request,Access,Low,People current realize computer state.,
c9fb6c22-4865-4145-9fdb-534b37176ff5,Incident,Medium,Open,2022-09-06 21:07:22,2022-09-12 21:07:22,True,Database,Guy Henderson,Eric Mcdowell,Service Request,Hardware,High,Particular subject evidence lot study total marriage.,6.0
21e257b9-ac14-4dd3-9843-f4f1a4543971,Service Request,High,Resolved,2023-04-28,,False,Network,Justin Duncan,Andrea Jones,Incident,Access,High,Stuff car ever few charge interesting artist.,
78317ba5-e669-4ff1-8325-d7c904e2c6cb,Service Request,Medium,Resolved,2021-03-11 23:56:05,,False,Database,Brenda Wade,Anna Moody,Change Request,Hardware,High,Speech couple main eight like policy line experience.,
213f60d3-7187-4730-aaa8-738bd09698d0,Incident,Low,Closed,2022-02-07 07:54:14,2022-02-14 07:54:14,True,Database,Emily Finley,Mrs. Whitney Wilkins,Change Request,Network,Low,Arm interesting say such something discuss up.,7.0
8f030d92-7a6f-44ac-8047-529489601f1b,Incident,Low,Resolved,2022-12-20 20:55:41,2022-12-21 20:55:41,False,Application,William Mitchell,Justin Harris,Service Request,Hardware,Medium,Talk smile sister response condition.,1.0
354627a3-618d-4059-97dc-c9adbc3a90e4,Service Request,Critical,Closed,2023-05-19 10:01:04,,False,Support,Jerry Flores,Elizabeth Klein,Service Request,Hardware,High,Cut face course development.,
7d6a0771-11ae-416d-9cc9-3a577afc8632,Incident,Medium,Closed,2020-02-23 22:19:28,2020-03-03 22:19:28,True,Security,Brittany James,Gwendolyn Smith,Change Request,Software,Low,Have set debate professional step with.,9.0
334ee594-dfd9-444a-a86b-9e5afbdd67b7,Service Request,Critical,Open,2023-03-31 02:09:38,,False,Application,Laurie Allen,Christopher Bradley,Incident,Software,Medium,Push wear growth myself site.,
e062e85e-fb48-4b81-acfb-984f93d57098,Service Request,Critical,In Progress,2023-02-11 19:11:24,2023-02-14 19:11:24,False,Network,Pamela Morales,Andrea Phillips,Incident,Hardware,High,Store administration away throw increase.,3.0
de9e476d-fe46-4200-9989-da28c29bb2c8,Service Request,Medium,Closed,2020-05-02 12:41:14,,False,Application,Timothy Bush,Heather Moore,Incident,Access,High,Attack event such represent environment with.,
c99d9036-9f1f-4853-8624-a6572cbf942a,Incident,High,In Progress,2022-09-17 09:20:45,2022-09-19 09:20:45,False,Security,Jill Brewer,Theresa Taylor,Service Request,Hardware,High,Body manager career president garden owner simple.,2.0
bf379214-5ede-4381-9097-6efe9ec3c453,Service Request,Critical,Resolved,2021-06-14,,False,Application,Stacey Garcia,Calvin Stevenson,Incident,Software,Medium,Feeling arm never look.,
0d3279f2-6a53-468f-8819-224524423031,Incident,Critical,In Progress,2023-07-21 22:04:06,2023-07-28 22:04:06,True,Network,Seth Henry,Daniel Frazier,Service Request,Software,High,Practice break security anyone summer others employee.,7.0
02e2cc35-9b44-4f7c-8280-f4cb9a72028b,Service Request,Low,Open,2020-05-19 20:48:52,,False,Database,Daniel Graham,Elizabeth Callahan,Service Request,Network,High,Lawyer baby tree government stay beyond recognize how.,
a89d174c-e2e8-4dc3-b7e9-922c904beb6a,Service Request,Critical,Open,2021-01-03 04:27:29,2021-01-12 04:27:29,True,Security,Danielle Murray,Juan Ortiz,Incident,Access,High,Rock itself keep letter all road her citizen.,9.0
aac3e60c-4ebe-48b4-a9f0-b37eb94240a5,Incident,Critical,Resolved,2021-05-10 11:04:20,2021-05-15 11:04:20,False,Support,Courtney Wise,Reginald Harris,Change Request,Network,High,Ability week authority discussion.,5.0
49675357-6e76-4234-af89-4ffae46a7896,Service Request,High,Resolved,2021-04-09 23:00:35,,No,Database,Patricia Hart,April Mitchell,Incident,Other,Low,Few both open not mother after especially.,
93d8bdf2-8bd9-4eda-bf86-eb8ac4d6f927,Incident,Low,Closed,2021-11-09 17:42:06,2021-11-10 17:42:06,False,Support,Madison Marsh,Anthony Tanner,Incident,Software,Medium,Career power detail bad father local company base.,1.0
85af04b5-58a1-426d-b4a2-873a04d6d370,Service Request,Critical,Closed,2023-05-28 10:05:29,2023-06-03 10:05:29,True,Network,Sergio Bishop,Melissa Mckee,Change Request,Other,High,Paper authority specific anyone.,6.0
1a56f8c4-70fa-4d34-a199-29c8b37a1f05,Incident,Low,In Progress,2022-03-07 10:26:53,2022-03-16 10:26:53,True,Support,John Mccormick,Hannah Gilmore,Incident,Software,Medium,Challenge and discuss customer eye.,9.0
