employee_id,first_name,last_name,department,job_title,hire_date,employment_status,salary,manager_id,gender,age,performance_rating,years_at_company,last_promotion_date,termination_date
1587,Todd,Phillips,IT,HR Specialist,2018-09-24,On Leave,109455.92,,Non-binary,44,1,5,,
1588,Lisa,Leonard,Sales,Manager,2016-06-16,Inactive,37528.03,,Non-binary,57,1,8,2024-07-06,
1589,Kimberly,Pineda,Sales,Manager,2022-07-09,Terminated,57432.95,,Male,58,4,2,2023-02-05,2024-02-01
1590,Robert,Hutchinson,IT,Manager,2018-06-22,Active,89317.08,,Non-binary,38,2,6,2021-11-06,
1591,Ronald,Rich,Finance,Sales Associate,2019-02-13,Terminated,95033.32,,Non-binary,46,5,5,2024-05-08,2024-05-02
1592,Natalie,Navarro,HR,Manager,2015-06-30,Inactive,65334.32,,Female,59,3,9,2017-12-28,
1593,Joseph,Edwards,Sales,Sales Associate,2016-08-03,Inactive,82560.96,791.0,Female,40,4,8,2021-01-26,
1594,Alexander,Singh,Sales,Senior Developer,2020-12-04,Inactive,46318.72,,Non-binary,52,3,3,2023-07-10,
1595,Thomas,Jensen,Sales,HR Specialist,2020-01-14,Terminated,67791.66,450.0,Female,34,3,4,2024-01-19,2024-01-21
1596,Jill,Sims,Marketing,HR Specialist,2022-09-21,Terminated,77996.54,,Female,39,4,1,2023-12-30,2023-05-04
1597,Amber,Villa,IT,Senior Developer,2020-12-28,On Leave,93792.77,,Male,49,3,3,,
1598,Michele,Hernandez,Finance,Data Analyst,2018-01-14,Inactive,47339.02,,Male,39,3,6,,
1599,Christopher,Ware,IT,Senior Developer,2023-01-04,Terminated,54456.78,,Non-binary,29,1,1,2023-04-29,2023-03-20
1600,Jennifer,Hopkins,Marketing,Senior Developer,2020-04-10,Terminated,32010.47,,Female,51,5,4,2020-07-30,2020-08-26
1601,Daniel,French,HR,Data Analyst,2015-02-27,On Leave,88834.68,,Female,25,1,9,2024-08-20,
1602,Sierra,Powers,Finance,HR Specialist,2014-12-05,On Leave,88830.61,,Male,59,1,9,2018-12-28,
1603,Nathan,Hunter,Sales,Manager,2023-10-31,On Leave,84856.71,201.0,Male,23,4,0,,
1604,Christian,Navarro,Operations,Data Analyst,2024-08-08,Active,65391.02,,Non-binary,29,5,0,2024-09-03,
1605,Katelyn,Davis,Sales,Sales Associate,2021-11-05,Terminated,86338.74,32.0,Male,46,2,2,2024-03-23,2022-12-18
1606,Kyle,Williams,Sales,Senior Developer,2017-08-04,Active,226186.23327000003,131.0,Non-binary,31,5,7,,
1607,Darren,Carter,Marketing,Manager,2015-12-26,On Leave,38520.71,87.0,Non-binary,22,2,8,,
1608,Scott,Gibson,Sales,Junior Developer,2021-04-04,On Leave,73011.2,140.0,Non-binary,54,3,3,,
1609,Martin,Hall,Operations,Junior Developer,2021-04-04,On Leave,66191.47,,Male,22,2,3,,
1610,Maria,Weber,Marketing,Data Analyst,2024-09-03,Inactive,116044.21,,Female,37,4,0,2024-09-08,
1611,Krista,May,Finance,Manager,2021-05-27,Active,119360.97,552.0,Non-binary,53,5,3,,
1612,Theresa,Armstrong,Marketing,Data Analyst,2016-02-18,On Leave,117079.06,,Male,32,5,8,,
1613,Megan,Haas,Finance,Manager,2021-06-17,On Leave,67544.56,,Non-binary,27,5,3,2023-06-23,
1614,Audrey,Edwards,Sales,Sales Associate,2017-05-24,Inactive,73524.48,690.0,Non-binary,57,5,7,2021-04-21,
1615,David,Banks,IT,Junior Developer,2022-11-28,Terminated,103187.79,,Female,43,4,1,,2023-08-23
1616,Melissa,Reed,Finance,HR Specialist,2015-11-01,Inactive,33177.81,,Male,52,1,8,,
1617,Briana,Johnson,Sales,Data Analyst,2024-04-20,Active,95924.24,474.0,Female,34,3,0,,
1618,Daniel,Bradley,Operations,HR Specialist,2021-10-14,Inactive,50461.24,,Male,36,3,2,2024-08-13,
1619,Blake,Wilson,Finance,Sales Associate,2019-12-04,Inactive,101798.31,,Male,59,4,4,,
1620,John,Alvarez,HR,Sales Associate,2023-08-05,Terminated,39388.33,,Male,23,5,1,2024-09-02,2023-11-11
1621,Elizabeth,Harrell,Sales,Sales Associate,2015-05-22,Inactive,62274.36,557.0,Female,47,2,9,2023-12-07,
1622,Brandon,Perez,IT,Senior Developer,2017-11-04,Active,88918.3,,Non-binary,45,2,6,2018-11-19,
1623,Jeffrey,Thomas,HR,Senior Developer,2025-01-01,Inactive,112996.02,,Male,48,2,0,2024-02-08,
1624,Catherine,Bradshaw,HR,Sales Associate,2021-07-13,Active,91448.39,,Female,42,4,3,,
1625,Michelle,Mcdonald,Sales,Senior Developer,2017-09-05,Active,105355.7,285.0,Female,36,3,7,,
1626,Randall,Peterson,HR,Manager,2020-10-20,Terminated,38870.5,75.0,Male,45,3,3,2020-10-28,2021-10-29
1627,Dominic,Potter,Operations,Sales Associate,2023-01-11,Terminated,115177.35,,Non-binary,54,5,1,,2024-06-29
1628,Eric,Foley,Sales,HR Specialist,2017-03-31,Active,97867.22,,Male,50,4,7,2020-12-03,
1629,Jeremy,Flores,Sales,Data Analyst,2019-04-12,On Leave,108775.61,,Non-binary,50,4,5,,
1630,Amber,Mason,Operations,HR Specialist,2017-07-31,On Leave,55835.21,,Non-binary,43,1,7,2020-02-23,
1631,Amy,Robles,Sales,Data Analyst,2018-02-10,On Leave,226186.23327000003,,Female,56,4,6,,
1632,Jessica,Nelson,Marketing,Manager,2019-05-21,Inactive,38128.19,,Non-binary,59,3,5,,
1633,Karen,Nunez,Operations,Data Analyst,2017-06-14,Terminated,82950.67,,Female,40,5,7,2020-11-17,2021-04-20
1634,Sandra,Campbell,IT,Manager,2014-11-20,On Leave,68927.84,,Non-binary,40,3,9,2016-03-18,
1635,Amanda,Sullivan,HR,Senior Developer,2021-12-10,On Leave,110243.19,691.0,Male,51,3,2,2022-03-05,
1636,Timothy,Young,Finance,Senior Developer,2020-08-04,Terminated,42685.07,473.0,Non-binary,27,2,4,2024-06-30,2023-03-28
1637,Michael,Moody,Operations,Senior Developer,2020-11-05,Terminated,74304.8,611.0,Non-binary,35,5,3,,
1638,James,Davis,HR,Sales Associate,2020-06-24,Inactive,43513.39,,Non-binary,56,5,4,,
1639,Megan,Davis,Marketing,Sales Associate,2017-11-29,Terminated,75209.45,438.0,Female,49,1,6,2021-05-08,2017-12-13
1640,Julie,Daniels,Marketing,Data Analyst,2019-11-03,Active,106865.77,503.0,Non-binary,30,5,4,,
1641,Kimberly,Wolfe,Sales,Data Analyst,2017-01-17,On Leave,68533.97,,Non-binary,54,4,7,2020-08-12,
1642,Joanna,Ortiz,HR,Junior Developer,2019-02-13,Inactive,65632.53,,Female,36,1,5,2021-10-14,
1643,Travis,Wilson,Sales,Manager,2016-10-13,Terminated,80662.54,,Female,42,2,7,,2024-06-09
1644,Michael,Watson,IT,Manager,2018-10-10,On Leave,112692.1,,Female,52,5,5,,
1645,Alexis,Hess,IT,Sales Associate,2020-05-02,Terminated,82798.44,,Female,36,2,4,,2022-04-14
1646,Robert,Durham,IT,Junior Developer,2023-12-22,Active,45581.31,,Non-binary,35,4,0,2023-12-27,
1647,Thomas,Foster,HR,Manager,2018-09-19,Terminated,46515.19,488.0,Male,42,2,5,2021-01-11,2022-11-13
1648,Matthew,Francis,Marketing,Senior Developer,2017-01-31,Inactive,87293.14,104.0,Male,47,2,7,,
1649,Olivia,Brewer,Operations,Senior Developer,2019-09-21,Active,98192.56,273.0,Male,54,4,4,,
1650,Jason,Lee,HR,HR Specialist,2014-10-12,Active,60826.52,,Male,60,1,9,,
1651,Tina,Wilson,IT,Sales Associate,2020-09-26,On Leave,92777.31,,Male,59,3,3,,
1652,Michael,Cowan,Operations,Manager,2018-04-28,Terminated,108051.28,,Non-binary,24,2,6,2019-11-12,2023-12-09
1653,David,Holmes,Operations,Junior Developer,2018-12-04,Terminated,104240.73,,Non-binary,32,4,5,2019-12-17,
1654,Kristy,Richards,IT,HR Specialist,2015-12-23,On Leave,107622.35,648.0,Female,49,2,8,,
1655,Justin,Wallace,Marketing,Data Analyst,2016-07-29,Terminated,78728.92,,Female,24,3,8,2018-08-04,2022-04-02
1656,Martin,Fox,Finance,Sales Associate,2023-03-08,Terminated,116138.34,,Female,32,4,1,,2023-06-15
1657,Marie,Osborn,Sales,Sales Associate,2017-11-03,Inactive,94479.39,,Male,24,1,6,2018-12-30,
1658,Robert,Mcdaniel,Finance,Data Analyst,2023-06-27,Terminated,52039.51,,Male,22,1,1,2024-03-02,2023-09-10
1659,Tyler,Herrera,Sales,HR Specialist,2014-10-19,On Leave,111058.26,,Non-binary,31,5,9,2018-11-17,
1660,Tyler,Patterson,Finance,Data Analyst,2021-04-08,Inactive,64483.46,,Male,56,1,3,,
1661,James,Hicks,HR,Manager,2021-06-08,Active,77714.84,,Non-binary,40,3,3,,
1662,Judith,Manning,HR,Sales Associate,2023-09-28,Inactive,93933.81,,Female,43,3,0,2024-07-29,
1663,Dean,Robinson,Marketing,Manager,2019-11-09,Terminated,49141.05,,Male,41,2,4,2020-12-11,2022-05-02
1664,Jennifer,Reyes,Operations,Senior Developer,2020-01-10,Inactive,52352.52,,Female,32,3,4,2023-07-23,
1665,Rachel,Miles,HR,Sales Associate,2015-01-31,Terminated,74475.83,,Male,56,1,9,2017-06-04,
1666,Mary,Franklin,Finance,HR Specialist,2016-08-24,Inactive,35775.6,,Non-binary,34,4,8,2023-04-04,
1667,Faith,Morrow,Operations,Manager,2018-07-25,Active,118649.03,393.0,Female,42,3,6,,
1668,Karen,Palmer,IT,Data Analyst,2024-03-31,Terminated,32888.52,745.0,Female,44,4,0,2024-08-24,2024-05-12
1669,Peter,Williams,Operations,Manager,2021-03-17,Inactive,53232.07,,Non-binary,56,2,3,2023-05-18,
1670,Aaron,Whitehead,Sales,Senior Developer,2014-11-20,On Leave,118723.06,,Non-binary,50,2,9,2016-09-27,
1671,Phillip,Coleman,HR,Senior Developer,2018-05-31,On Leave,78799.89,211.0,Female,54,5,6,2024-05-19,
1672,Joel,Hale,Operations,Sales Associate,2024-06-04,Terminated,49435.82,,Non-binary,34,1,0,2024-08-15,2024-07-27
1673,Carlos,Fisher,Sales,Junior Developer,2021-12-11,Active,109125.35,,Female,29,1,2,2023-06-22,
1674,Jessica,Pace,Operations,Manager,2021-01-06,On Leave,62108.83,,Male,31,5,3,,
1675,Heather,Huber,HR,HR Specialist,2022-02-21,Inactive,113435.45,221.0,Male,43,1,2,2024-09-08,
1676,Hayden,Sparks,HR,Data Analyst,2023-10-03,On Leave,87288.9,,Male,29,2,0,2024-01-19,
1677,Amanda,Ward,IT,Sales Associate,2024-04-27,Active,38073.44,,Non-binary,30,4,0,2024-05-15,
1678,Jennifer,Nichols,Finance,Data Analyst,2023-01-20,Terminated,65714.42,91.0,Non-binary,43,4,1,2023-12-07,2023-11-23
1679,Joseph,Harris,Operations,Manager,2017-08-04,Inactive,93002.38,,Non-binary,52,4,7,,
1680,Brady,Flores,IT,Data Analyst,2015-03-27,On Leave,41377.62,,Female,29,5,9,,
1681,Amanda,Dixon,Operations,HR Specialist,2015-07-15,Active,86278.73,571.0,Female,43,5,9,,
1682,Daniel,Kline,IT,Junior Developer,2016-10-31,Active,44641.82,100.0,Male,57,5,7,,
1683,Brian,Black,Operations,Data Analyst,2016-09-06,Inactive,108706.83,,Male,51,4,8,,
1684,Kevin,Booth,Marketing,Data Analyst,2022-12-25,Terminated,104374.89,552.0,Non-binary,37,2,1,2023-07-05,2024-07-02
1685,Sherri,Perez,Operations,Senior Developer,2021-08-22,On Leave,69007.87,,Male,37,2,3,2024-07-01,
1686,Steve,Gonzales,Operations,Sales Associate,2018-02-21,Terminated,104298.44,703.0,Female,57,2,6,,2018-09-06
1687,Lawrence,Estrada,Operations,Data Analyst,2021-04-27,On Leave,38927.83,,Non-binary,40,2,3,2024-02-17,
1688,Michael,Smith,Operations,HR Specialist,2014-11-06,Inactive,85632.87,,Male,47,5,9,2015-01-09,
1689,Jeremy,Norton,IT,HR Specialist,2021-09-09,Terminated,106369.81,,Male,33,2,3,,2022-04-23
1690,Robert,Johnson,Finance,Manager,2020-11-06,On Leave,85388.46,,Non-binary,30,4,3,2022-03-29,
1691,Ronald,Watkins,Marketing,Sales Associate,2021-06-21,On Leave,98939.94,,Male,24,3,3,,
1692,Tina,Harris,Marketing,HR Specialist,2023-09-21,Active,111299.7,482.0,Male,32,2,0,2023-11-01,
1693,Lauren,Howell,Sales,Sales Associate,2015-07-25,Terminated,65547.32,638.0,Female,53,3,9,,2015-12-30
1694,Grace,Miller,HR,Manager,2019-05-26,Inactive,109908.36,,Non-binary,22,4,5,,
1695,Joshua,Douglas,Sales,HR Specialist,2020-03-27,Inactive,94050.13,,Female,57,2,4,2020-11-05,
1696,Melissa,Church,Sales,Junior Developer,2022-10-10,Active,80233.78,,Non-binary,43,4,1,,
1697,Ronald,Robertson,IT,Junior Developer,2016-07-14,Inactive,62836.14,,Non-binary,35,4,8,2019-11-05,
1698,Lisa,Rodriguez,Marketing,Data Analyst,2023-09-13,Inactive,108695.65,,Female,49,5,0,2023-09-30,
1699,Michael,Rodriguez,Sales,Senior Developer,2022-11-13,On Leave,45650.12,,Female,35,1,1,2022-12-30,
1700,Nancy,Adams,Operations,Junior Developer,2020-03-08,Active,43783.67,,Female,46,1,4,,
1701,Megan,Lee,HR,Manager,2025-01-01,Active,80473.15,,Non-binary,38,3,2,,
1702,Brenda,Li,Marketing,Manager,2018-12-20,Active,80214.1,760.0,Female,30,1,5,,
1703,James,Hays,Operations,Manager,2021-07-19,Active,119884.92,,Female,60,5,3,2022-06-08,
1704,Amy,Robertson,IT,Junior Developer,2025-01-01,Active,108662.65,,Non-binary,36,2,7,2023-03-07,
1705,Jessica,Rowland,HR,Manager,2016-01-16,On Leave,117452.42,,Female,32,5,8,,
1706,Savannah,Carpenter,Operations,Data Analyst,2020-12-09,Terminated,226186.23327000003,,Male,34,1,3,2024-01-15,2023-03-27
1707,Dean,Fletcher,Operations,Sales Associate,2017-06-15,Terminated,97254.21,,Male,52,4,7,,2020-03-17
1708,Katherine,Brown,HR,HR Specialist,2018-04-30,Terminated,49180.25,,Non-binary,49,5,6,,2022-08-06
1709,Dana,Nelson,Marketing,Manager,2015-09-17,Inactive,39769.38,36.0,Male,44,5,8,,
1710,Bryan,Vincent,IT,HR Specialist,2022-08-20,Active,36655.78,,Non-binary,40,4,2,2023-09-10,
1711,Heather,Santana,HR,Sales Associate,2018-10-22,Inactive,80670.94,,Female,39,3,5,2023-05-01,
1712,Gerald,Reeves,Marketing,HR Specialist,2024-02-24,Terminated,85161.84,,Female,55,3,0,,2024-04-16
1713,Brett,Smith,Sales,Manager,2020-06-09,On Leave,85172.71,,Non-binary,59,1,4,,
1714,Jonathan,Wagner,HR,Data Analyst,2014-12-02,Inactive,119913.53,,Non-binary,34,5,9,,
1715,Brett,Young,Sales,Junior Developer,2024-03-12,Inactive,117954.47,348.0,Male,35,2,0,,
1716,Carrie,Lopez,Sales,Junior Developer,2022-04-02,Terminated,113200.85,,Non-binary,49,2,2,,2022-04-14
1717,Brett,Garcia,Operations,Manager,2018-12-09,Terminated,74173.3,621.0,Male,38,5,5,,2019-09-11
1718,Lorraine,Stafford,HR,Junior Developer,2022-05-03,Active,47041.61,,Female,49,3,2,2024-05-05,
1719,Darrell,Morales,Finance,HR Specialist,2015-02-18,Terminated,35523.07,781.0,Male,46,5,9,,2022-05-02
1720,Judith,Colon,Sales,Manager,2018-06-14,Inactive,63054.91,,Female,54,1,6,,
1721,George,Smith,IT,Manager,2017-06-25,Active,89571.87,,Non-binary,49,5,7,2021-09-27,
1722,Jason,Wilson,HR,HR Specialist,2017-02-06,Inactive,51825.44,,Female,31,2,7,,
1723,Adam,Kim,Marketing,HR Specialist,2015-06-14,Active,60918.88,,Non-binary,39,3,9,,
1724,James,Mendoza,Sales,Data Analyst,2023-07-30,On Leave,49714.49,451.0,Female,60,5,1,,
1725,Angela,Hurst,HR,HR Specialist,2015-11-24,Active,226186.23327000003,,Male,45,2,8,,
1726,Jimmy,Shepherd,Sales,Data Analyst,2017-03-26,Inactive,38066.17,,Male,23,1,7,2022-04-10,
1727,Linda,Bailey,IT,Senior Developer,2016-06-10,Terminated,81948.17,609.0,Female,24,2,8,,2017-11-07
1728,James,Gillespie,Marketing,Data Analyst,2015-10-07,Terminated,37427.18,,Non-binary,44,4,8,2023-04-14,2022-05-06
1729,Darlene,Carr,Finance,Sales Associate,2016-11-08,Inactive,62797.78,,Non-binary,57,4,7,2020-04-02,
1730,Stephen,Sweeney,HR,HR Specialist,2020-06-09,Terminated,66706.77,729.0,Female,43,4,4,,2023-03-31
1731,David,Davis,Operations,HR Specialist,2022-06-07,Terminated,66041.76,,Non-binary,54,5,2,,
1732,Douglas,Acevedo,IT,HR Specialist,2021-11-12,Terminated,114132.79,762.0,Female,44,3,2,,2023-04-25
1733,Rhonda,Hill,Finance,Senior Developer,2021-01-07,On Leave,65088.65,,Non-binary,54,4,3,,
1734,Darren,Jones,IT,Data Analyst,2014-10-02,Active,96640.9,,Non-binary,58,4,9,2019-08-19,
1735,Juan,Conner,Sales,HR Specialist,2020-04-15,Terminated,117407.66,,Female,49,1,4,,2020-11-28
1736,Samuel,Riddle,Operations,Sales Associate,2016-11-26,Terminated,226186.23327000003,,Male,38,3,7,2023-10-25,
1737,William,Mcmahon,Finance,Data Analyst,2022-06-11,Active,86192.15,395.0,Female,31,2,2,,
1738,Bonnie,Morgan,Marketing,Senior Developer,2015-03-23,Terminated,40941.99,,Male,57,5,9,,2019-01-24
1739,Andre,Marks,Finance,Data Analyst,2022-03-23,Inactive,74687.58,551.0,Male,58,1,2,,
1740,Matthew,Andrews,Operations,Sales Associate,2017-07-23,Terminated,89306.13,665.0,Female,24,4,7,,2020-10-10
1741,Michael,Brown,Sales,Senior Developer,2016-07-29,Terminated,59458.01,693.0,Male,37,5,8,2020-06-22,2022-06-25
1742,Clifford,Allen,Sales,HR Specialist,2017-09-05,Terminated,81357.94,,Non-binary,24,1,7,,2021-04-01
1743,Christine,Singleton,Finance,HR Specialist,2015-08-07,Active,64461.51,,Male,36,1,9,,
1744,Debra,Hahn,Marketing,Senior Developer,2023-12-06,Terminated,53515.95,,Male,28,4,0,,2023-12-17
1745,Juan,Stanley,Operations,Data Analyst,2014-12-18,Inactive,36530.07,,Non-binary,40,5,9,,
1746,Sandra,Jones,Marketing,HR Specialist,2018-07-09,On Leave,85058.1,,Female,49,1,6,,
1747,Kimberly,Kelly,Operations,Data Analyst,2018-06-29,Terminated,35714.72,,Female,28,1,6,2021-03-07,2019-02-19
1748,Tyler,Park,Finance,Senior Developer,2021-11-03,Terminated,48148.22,,Male,26,5,2,2023-02-03,2022-07-28
1749,Andrea,Johnson,IT,Senior Developer,2017-05-01,On Leave,69926.77,127.0,Male,42,1,7,,
1750,Jeffrey,Bishop,Operations,Sales Associate,2023-10-14,On Leave,71369.21,181.0,Male,56,4,0,,
1751,Christine,Johnson,Finance,Manager,2023-05-26,Terminated,96132.61,,Male,23,4,1,,2024-01-19
1752,Jorge,Harvey,HR,Senior Developer,2019-11-28,Active,58146.93,205.0,Non-binary,34,3,4,,
1753,Breanna,Ryan,Operations,Senior Developer,2016-01-31,Active,86480.26,,Non-binary,46,4,8,2016-07-12,
1754,Ashley,Rogers,HR,HR Specialist,2020-03-19,On Leave,105705.54,,Male,50,4,4,,
1755,David,Bautista,Marketing,Data Analyst,2015-12-27,Terminated,54801.54,,Non-binary,45,1,8,2021-11-12,2016-10-31
1756,Benjamin,Moon,HR,Senior Developer,2018-10-28,Active,90240.4,,Non-binary,45,4,5,,
1757,Stephanie,Howe,Marketing,Senior Developer,2015-02-17,Active,85653.91,,Female,30,2,9,2016-03-30,
1758,Rachael,Wiggins,Operations,Senior Developer,2021-12-26,Active,103250.26,,Female,53,4,2,,
1759,Jason,Fisher,Finance,Junior Developer,2015-02-25,On Leave,50880.42,,Non-binary,46,3,9,,
1760,Gregory,Smith,Marketing,Manager,2019-08-15,On Leave,70394.56,,Male,48,4,5,2022-03-21,
1761,Austin,Stanley,HR,HR Specialist,2018-09-27,On Leave,69344.98,,Non-binary,52,4,5,,
1762,Benjamin,Walton,Finance,Manager,2023-08-07,On Leave,79075.31,388.0,Non-binary,27,5,1,2024-05-19,
1763,Zachary,Parker,IT,Senior Developer,2022-12-25,Terminated,97563.09,25.0,Male,59,2,1,,2024-01-09
1764,Kevin,Griffith,IT,Junior Developer,2018-03-17,Inactive,52812.51,167.0,Non-binary,28,1,6,2021-08-05,
1765,Juan,Jenkins,Sales,Manager,2021-01-02,Active,95291.94,581.0,Female,47,2,3,,
1766,Daniel,Young,Marketing,Data Analyst,2021-11-04,Active,112431.25,,Female,37,5,2,2022-06-10,
1767,Kathryn,Black,Sales,Senior Developer,2019-03-16,Active,103004.87,39.0,Male,43,1,5,2020-07-09,
1768,Tracy,Sullivan,Sales,Manager,2021-01-09,Active,45062.32,,Male,41,1,3,,
1769,Jenna,Reilly,IT,Data Analyst,2017-10-13,Terminated,42982.75,409.0,Female,28,2,6,,2023-06-21
1770,Bonnie,Miller,Marketing,HR Specialist,2022-11-19,Terminated,106889.28,,Female,26,2,1,,2023-11-13
1771,Kathleen,Craig,Marketing,Sales Associate,2017-02-06,On Leave,41871.51,,Female,24,4,7,2019-12-10,
1772,Patrick,Collins,Sales,Senior Developer,2020-09-25,Terminated,32765.58,414.0,Non-binary,48,3,3,,2022-11-15
1773,Heidi,Thomas,Sales,Manager,2019-12-21,Terminated,42140.67,183.0,Non-binary,57,2,4,2020-11-23,2023-12-31
1774,Kim,Ward,IT,Sales Associate,2014-12-17,Active,61059.0,,Male,45,4,9,2022-08-19,
1775,Stephanie,Allen,IT,Sales Associate,2022-01-08,Inactive,107477.08,776.0,Male,30,4,2,,
1776,Carlos,Tapia,HR,Data Analyst,2020-01-08,On Leave,90146.48,,Non-binary,52,5,4,,
1777,Tammy,Cantu,Sales,Junior Developer,2023-01-15,Active,31854.91,,Non-binary,50,2,1,,
1778,Caitlin,Padilla,Operations,Manager,2018-10-02,Terminated,57278.99,68.0,Non-binary,55,2,5,2020-11-20,
1779,Jenna,Foster,Finance,Junior Developer,2020-10-04,On Leave,31507.91,,Male,33,2,3,,
1780,Julie,Hill,Sales,Sales Associate,2017-10-03,Active,68824.47,,Female,43,2,6,,
1781,Christopher,Carr,Marketing,Sales Associate,2022-10-25,Inactive,34649.19,,Male,60,2,1,2023-05-05,
1782,Tami,Foster,Finance,HR Specialist,2024-01-29,On Leave,104294.52,,Male,22,2,0,2024-06-06,
1783,Angela,Jackson,IT,Senior Developer,2017-04-06,Terminated,52451.74,113.0,Male,35,2,7,,2020-01-22
1784,Kelsey,Williams,Operations,HR Specialist,2018-08-25,Terminated,117820.02,,Non-binary,59,5,6,,2023-10-27
1785,Christopher,Kane,Finance,Senior Developer,2023-02-20,Terminated,226186.23327000003,80.0,Non-binary,37,2,1,2023-05-04,2023-05-23
1786,Geoffrey,Chandler,HR,Sales Associate,2017-04-04,Terminated,40660.44,,Female,42,1,7,,2020-08-16
1787,Nicole,Donaldson,Operations,HR Specialist,2015-09-01,On Leave,46817.16,110.0,Non-binary,58,3,9,2016-11-07,
1788,Virginia,Anderson,Marketing,HR Specialist,2017-06-16,On Leave,60411.27,,Male,36,3,7,2023-05-04,
1789,Brenda,Hamilton,Finance,Manager,2017-08-04,Terminated,112778.28,170.0,Female,55,1,7,2018-09-12,2020-03-18
1790,Richard,Green,Operations,Senior Developer,2020-03-18,Inactive,113524.49,,Female,38,2,4,2024-02-26,
1791,Melissa,Walker,Finance,Senior Developer,2021-08-21,Inactive,34847.36,2.0,Male,52,3,3,,
1792,Jonathan,Montgomery,Operations,Manager,2018-05-13,Active,113998.36,697.0,Male,22,4,6,2019-10-17,
1793,Joshua,Drake,Finance,Data Analyst,2018-09-28,Terminated,109186.11,,Male,27,3,5,2019-01-15,2021-12-16
1794,Travis,Murphy,Finance,Sales Associate,2021-07-29,On Leave,91012.5,,Male,37,2,3,,
1795,Mark,Leblanc,Sales,Data Analyst,2016-10-06,Inactive,53228.98,,Female,30,5,7,2023-08-14,
1796,Robert,Hill,IT,Senior Developer,2017-08-29,Terminated,60965.07,,Non-binary,51,5,7,,2019-10-16
1797,Jessica,Cantrell,Marketing,Sales Associate,2022-06-20,Active,68152.58,,Female,46,3,2,2022-07-18,
1798,Michele,Stewart,Sales,Manager,2018-04-17,Inactive,77463.05,669.0,Female,60,4,6,2018-05-10,
1799,Robert,Strickland,Finance,HR Specialist,2016-08-25,Inactive,75163.52,,Male,28,3,8,,
1800,Kristine,Olson,HR,Data Analyst,2016-09-29,On Leave,59349.27,,Female,29,1,7,,
1801,Bailey,Kim,Sales,Junior Developer,2023-09-17,Active,86655.14,481.0,Male,43,3,0,2024-02-27,
1802,Heather,Holder,HR,Senior Developer,2020-08-10,Terminated,113988.95,433.0,Female,59,4,4,,2021-11-09
1803,Sean,Young,Sales,Junior Developer,2014-10-31,Inactive,39138.73,157.0,Non-binary,32,2,9,2017-07-27,
1804,Dennis,Webster,IT,Manager,2018-12-09,Inactive,76468.61,,Female,52,3,5,2023-11-26,
1805,Nathaniel,Phillips,HR,Senior Developer,2019-10-22,Active,35502.28,287.0,Non-binary,30,3,4,2024-08-28,
1806,Brenda,Williams,Marketing,Data Analyst,2015-03-01,Active,80208.43,308.0,Non-binary,51,5,9,2019-09-03,
1807,Daisy,Randall,Sales,HR Specialist,2019-06-16,Terminated,40532.59,280.0,Male,36,4,5,2022-05-17,2022-01-09
1808,Sarah,Lopez,HR,Sales Associate,2017-01-20,Inactive,71364.34,,Male,39,4,7,,
1809,Nicholas,Williams,Sales,Sales Associate,2021-02-08,Terminated,40877.14,,Male,31,4,3,2024-08-23,2023-08-20
1810,Samuel,Thomas,HR,Junior Developer,2019-12-16,Active,42083.8,,Female,26,2,4,2023-02-28,
1811,Justin,Thomas,Marketing,Junior Developer,2025-01-01,Active,94458.17,,Non-binary,39,5,7,2018-09-15,
1812,Natasha,Warner,Sales,Senior Developer,2021-06-06,Terminated,114193.31,,Male,56,2,3,2021-10-05,2021-07-01
